GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,RES_ONLYA,TRUSTA,AIANHHA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001
"G20011909666003","2010","2","4","Kansas","20","Meade County","119",,,"966600","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,872
"G20011909667001","2010","2","4","Kansas","20","Meade County","119",,,"966700","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1824
"G20012101001001","2010","2","4","Kansas","20","Miami County","121",,,"100100","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1563
"G20012101001002","2010","2","4","Kansas","20","Miami County","121",,,"100100","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1416
"G20012101001003","2010","2","4","Kansas","20","Miami County","121",,,"100100","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,602
"G20012101002001","2010","2","4","Kansas","20","Miami County","121",,,"100200","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1636
"G20012101002002","2010","2","4","Kansas","20","Miami County","121",,,"100200","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1988
"G20012101002003","2010","2","4","Kansas","20","Miami County","121",,,"100200","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,791
"G20012101003001","2010","2","4","Kansas","20","Miami County","121",,,"100300","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1181
"G20012101003002","2010","2","4","Kansas","20","Miami County","121",,,"100300","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,934
"G20012101003003","2010","2","4","Kansas","20","Miami County","121",,,"100300","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,685
"G20012101004001","2010","2","4","Kansas","20","Miami County","121",,,"100400","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1365
"G20012101004002","2010","2","4","Kansas","20","Miami County","121",,,"100400","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,892
"G20012101004003","2010","2","4","Kansas","20","Miami County","121",,,"100400","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,684
"G20012101004004","2010","2","4","Kansas","20","Miami County","121",,,"100400","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,1183
"G20012101005001","2010","2","4","Kansas","20","Miami County","121",,,"100500","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1030
"G20012101005002","2010","2","4","Kansas","20","Miami County","121",,,"100500","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1026
"G20012101005003","2010","2","4","Kansas","20","Miami County","121",,,"100500","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1535
"G20012101005004","2010","2","4","Kansas","20","Miami County","121",,,"100500","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,743
"G20012101006011","2010","2","4","Kansas","20","Miami County","121",,,"100601","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,863
"G20012101006012","2010","2","4","Kansas","20","Miami County","121",,,"100601","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1305
"G20012101006013","2010","2","4","Kansas","20","Miami County","121",,,"100601","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,2620
"G20012101006014","2010","2","4","Kansas","20","Miami County","121",,,"100601","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,694
"G20012101006015","2010","2","4","Kansas","20","Miami County","121",,,"100601","5",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 5",,616
"G20012101006021","2010","2","4","Kansas","20","Miami County","121",,,"100602","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1854
"G20012101007001","2010","2","4","Kansas","20","Miami County","121",,,"100700","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,891
"G20012101007002","2010","2","4","Kansas","20","Miami County","121",,,"100700","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,500
"G20012101007003","2010","2","4","Kansas","20","Miami County","121",,,"100700","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,850
"G20012101007004","2010","2","4","Kansas","20","Miami County","121",,,"100700","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,669
"G20012101007005","2010","2","4","Kansas","20","Miami County","121",,,"100700","5",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 5",,618
"G20012101007006","2010","2","4","Kansas","20","Miami County","121",,,"100700","6",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 6",,1116
"G20012101007007","2010","2","4","Kansas","20","Miami County","121",,,"100700","7",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 7",,937
"G20012301766001","2010","2","4","Kansas","20","Mitchell County","123",,,"176600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1121
"G20012301766002","2010","2","4","Kansas","20","Mitchell County","123",,,"176600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,861
"G20012301766003","2010","2","4","Kansas","20","Mitchell County","123",,,"176600","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,831
"G20012301766004","2010","2","4","Kansas","20","Mitchell County","123",,,"176600","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,1040
"G20012301766005","2010","2","4","Kansas","20","Mitchell County","123",,,"176600","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,633
"G20012301767001","2010","2","4","Kansas","20","Mitchell County","123",,,"176700","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,765
"G20012301767002","2010","2","4","Kansas","20","Mitchell County","123",,,"176700","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1122
"G20012509501001","2010","2","4","Kansas","20","Montgomery County","125",,,"950100","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,625
"G20012509501002","2010","2","4","Kansas","20","Montgomery County","125",,,"950100","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,764
"G20012509501003","2010","2","4","Kansas","20","Montgomery County","125",,,"950100","3",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 3",,737
"G20012509502001","2010","2","4","Kansas","20","Montgomery County","125",,,"950200","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,717
"G20012509502002","2010","2","4","Kansas","20","Montgomery County","125",,,"950200","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,1050
"G20012509502003","2010","2","4","Kansas","20","Montgomery County","125",,,"950200","3",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 3",,959
"G20012509503001","2010","2","4","Kansas","20","Montgomery County","125",,,"950300","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,2205
"G20012509503002","2010","2","4","Kansas","20","Montgomery County","125",,,"950300","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,827
"G20012509503003","2010","2","4","Kansas","20","Montgomery County","125",,,"950300","3",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 3",,1157
"G20012509504001","2010","2","4","Kansas","20","Montgomery County","125",,,"950400","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,1004
"G20012509504002","2010","2","4","Kansas","20","Montgomery County","125",,,"950400","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,970
"G20012509505001","2010","2","4","Kansas","20","Montgomery County","125",,,"950500","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,1486
"G20012509506001","2010","2","4","Kansas","20","Montgomery County","125",,,"950600","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,488
"G20012509506002","2010","2","4","Kansas","20","Montgomery County","125",,,"950600","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,998
"G20012509506003","2010","2","4","Kansas","20","Montgomery County","125",,,"950600","3",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 3",,1005
"G20012509506004","2010","2","4","Kansas","20","Montgomery County","125",,,"950600","4",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 4",,1481
"G20012509507001","2010","2","4","Kansas","20","Montgomery County","125",,,"950700","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,676
"G20012509507002","2010","2","4","Kansas","20","Montgomery County","125",,,"950700","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,722
"G20012509507003","2010","2","4","Kansas","20","Montgomery County","125",,,"950700","3",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 3",,704
"G20012509507004","2010","2","4","Kansas","20","Montgomery County","125",,,"950700","4",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 4",,786
"G20012509507005","2010","2","4","Kansas","20","Montgomery County","125",,,"950700","5",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 5",,1065
"G20012509508001","2010","2","4","Kansas","20","Montgomery County","125",,,"950800","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,702
"G20012509508002","2010","2","4","Kansas","20","Montgomery County","125",,,"950800","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,669
"G20012509508003","2010","2","4","Kansas","20","Montgomery County","125",,,"950800","3",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 3",,1674
"G20012509508004","2010","2","4","Kansas","20","Montgomery County","125",,,"950800","4",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 4",,902
"G20012509508005","2010","2","4","Kansas","20","Montgomery County","125",,,"950800","5",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 5",,924
"G20012509509001","2010","2","4","Kansas","20","Montgomery County","125",,,"950900","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,661
"G20012509509002","2010","2","4","Kansas","20","Montgomery County","125",,,"950900","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,602
"G20012509510001","2010","2","4","Kansas","20","Montgomery County","125",,,"951000","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,720
"G20012509510002","2010","2","4","Kansas","20","Montgomery County","125",,,"951000","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,934
"G20012509510003","2010","2","4","Kansas","20","Montgomery County","125",,,"951000","3",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 3",,580
"G20012509511001","2010","2","4","Kansas","20","Montgomery County","125",,,"951100","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,559
"G20012509511002","2010","2","4","Kansas","20","Montgomery County","125",,,"951100","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,2203
"G20012509512001","2010","2","4","Kansas","20","Montgomery County","125",,,"951200","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,633
"G20012509512002","2010","2","4","Kansas","20","Montgomery County","125",,,"951200","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,645
"G20012509513001","2010","2","4","Kansas","20","Montgomery County","125",,,"951300","1",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 1",,1266
"G20012509513002","2010","2","4","Kansas","20","Montgomery County","125",,,"951300","2",,,,,,,,,,"17700","99999","999",,,,,,,,,,,,,,"Block Group 2",,1371
"G20012709636001","2010","2","4","Kansas","20","Morris County","127",,,"963600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,602
"G20012709636002","2010","2","4","Kansas","20","Morris County","127",,,"963600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,515
"G20012709636003","2010","2","4","Kansas","20","Morris County","127",,,"963600","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,750
"G20012709636004","2010","2","4","Kansas","20","Morris County","127",,,"963600","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,875
"G20012709636005","2010","2","4","Kansas","20","Morris County","127",,,"963600","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,665
"G20012709637001","2010","2","4","Kansas","20","Morris County","127",,,"963700","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,932
"G20012709637002","2010","2","4","Kansas","20","Morris County","127",,,"963700","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,860
"G20012709637003","2010","2","4","Kansas","20","Morris County","127",,,"963700","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,724
"G20012909646001","2010","2","4","Kansas","20","Morton County","129",,,"964600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,940
"G20012909646002","2010","2","4","Kansas","20","Morton County","129",,,"964600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1017
"G20012909646003","2010","2","4","Kansas","20","Morton County","129",,,"964600","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1276
"G20013104801001","2010","2","4","Kansas","20","Nemaha County","131",,,"480100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1701
"G20013104801002","2010","2","4","Kansas","20","Nemaha County","131",,,"480100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1764
"G20013104802001","2010","2","4","Kansas","20","Nemaha County","131",,,"480200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1089
"G20013104802002","2010","2","4","Kansas","20","Nemaha County","131",,,"480200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1322
"G20013104802003","2010","2","4","Kansas","20","Nemaha County","131",,,"480200","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,963
"G20013104802004","2010","2","4","Kansas","20","Nemaha County","131",,,"480200","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,775
"G20013104803001","2010","2","4","Kansas","20","Nemaha County","131",,,"480300","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1023
"G20013104803002","2010","2","4","Kansas","20","Nemaha County","131",,,"480300","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,850
"G20013104803003","2010","2","4","Kansas","20","Nemaha County","131",,,"480300","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,691
"G20013309516001","2010","2","4","Kansas","20","Neosho County","133",,,"951600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,796
"G20013309516002","2010","2","4","Kansas","20","Neosho County","133",,,"951600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,595
"G20013309516003","2010","2","4","Kansas","20","Neosho County","133",,,"951600","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,634
"G20013309516004","2010","2","4","Kansas","20","Neosho County","133",,,"951600","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,1230
"G20013309516005","2010","2","4","Kansas","20","Neosho County","133",,,"951600","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,678
"G20013309517001","2010","2","4","Kansas","20","Neosho County","133",,,"951700","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,778
"G20013309517002","2010","2","4","Kansas","20","Neosho County","133",,,"951700","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,637
"G20013309517003","2010","2","4","Kansas","20","Neosho County","133",,,"951700","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,681
"G20013309517004","2010","2","4","Kansas","20","Neosho County","133",,,"951700","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,589
"G20013309518001","2010","2","4","Kansas","20","Neosho County","133",,,"951800","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1152
"G20013309518002","2010","2","4","Kansas","20","Neosho County","133",,,"951800","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,891
"G20013309518003","2010","2","4","Kansas","20","Neosho County","133",,,"951800","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1163
"G20013309518004","2010","2","4","Kansas","20","Neosho County","133",,,"951800","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,626
"G20013309519001","2010","2","4","Kansas","20","Neosho County","133",,,"951900","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,796
"G20013309519002","2010","2","4","Kansas","20","Neosho County","133",,,"951900","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,876
"G20013309519003","2010","2","4","Kansas","20","Neosho County","133",,,"951900","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1616
"G20013309520001","2010","2","4","Kansas","20","Neosho County","133",,,"952000","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1491
"G20013309520002","2010","2","4","Kansas","20","Neosho County","133",,,"952000","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1283
"G20013509561001","2010","2","4","Kansas","20","Ness County","135",,,"956100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,705
"G20013509561002","2010","2","4","Kansas","20","Ness County","135",,,"956100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,805
"G20013509562001","2010","2","4","Kansas","20","Ness County","135",,,"956200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,762
"G20013509562002","2010","2","4","Kansas","20","Ness County","135",,,"956200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,835
"G20013709517001","2010","2","4","Kansas","20","Norton County","137",,,"951700","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1372
"G20013709517002","2010","2","4","Kansas","20","Norton County","137",,,"951700","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,824
"G20013709517003","2010","2","4","Kansas","20","Norton County","137",,,"951700","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1282
"G20013709517004","2010","2","4","Kansas","20","Norton County","137",,,"951700","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,1142
"G20013709517005","2010","2","4","Kansas","20","Norton County","137",,,"951700","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,1051
"G20013900101001","2010","2","4","Kansas","20","Osage County","139",,,"010100","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,755
"G20013900101002","2010","2","4","Kansas","20","Osage County","139",,,"010100","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,855
"G20013900101003","2010","2","4","Kansas","20","Osage County","139",,,"010100","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,905
"G20013900101004","2010","2","4","Kansas","20","Osage County","139",,,"010100","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,766
"G20013900101005","2010","2","4","Kansas","20","Osage County","139",,,"010100","5",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 5",,1110
"G20013900102001","2010","2","4","Kansas","20","Osage County","139",,,"010200","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,829
